hotel_name,location,wrote,rating,title,comment
Che Lagarto Hostel Montevideo,"Montevideo Department, Uruguay",February 2019,3,Conveniente y Funcional,"El hostel está convenientemente situado cerca de la terminal de micros de tres cruces, se puede llegar caminando. La zona no está mal, hay restaurantes y dada la cercanía a la termianr hay muchas lineas de colectivos que llevan a los diferentes puntos de la ciudad. Estuve en una habitación compartida de mujeres, muy ordenada y limpia. La cama y almohada, muy cómoda. El locker se encuentra cómodamente situado debajo de la cama y es muy amplio. El personal del hostel fue sumamente amable y atento(Janet y Luis), modificaron mi horario de check in y check out acorde a mis necesidades. El desayuno no está incluido en el precio regular, pero se puede pagar en el momento. Sin dudas, volvería."
Che Lagarto Hostel Montevideo,"Montevideo Department, Uruguay",February 2019,2,Bastante feo,"Soy mujer y ne fui a hospedar en una habitación compartida. Eran todos hombres y habia feo olor como si no limpiaran hace unos dias. El baño único para las diez eprsonas de la habitación no estaba muy limpio y era bastante feo. Te dan unos ""lockers"" pero no te dan candado. Recominedo a mujeres solas reservar en habitación especialmente para mujeres. Obviamente no dejé ninguna pertenencia de valir,no me daba seguridad. El hostel me pareció aburrido,sin onda y para nada lindo. Esperaba mas de una cadena internacional. El desayuno no es la gran cosa pero está bien."
Che Lagarto Hostel Montevideo,"Montevideo Department, Uruguay",May 2018,4,lindo hostel,"buen hostel para quedarse unos dias , personal muy amable . cerca de todo , buena relacion precio calidad . genial para pasar unos dias en solitario y para salir caminando a todos lados desde el mismo. volveria ."
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",October 2017,4,Dentro de todo bien,"La estadía estuvo bien. El clima es bastante agradable, la gente muy amable y el lugar es muy limpio. Hay que caminar un poco para llegar al centro pero no es tan lejos. Los que trabajan ahí siempre nos ayudaron en todo."
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",August 2018,4,Muy bueno,Si bien el hostel está alejado del centro el servicio es excelente y la limpieza buena. La habitación era amplia y muy cómoda. Buen desayuno. No dudaria en volver a hospedarme alli o en otra de las sucursales.
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",June 2018,5,Excelente!!,"Me encantó el hostel, compartí habitación sin problemas, todo muy limpio prolijo y ordenado. El clima es agradable y el personal amable. Me sentí muy bien. Volvería a ir y lo recomiendo sin dudas!!! La zona está bien, está a medio camino de zonas residenciales, de la rambla y de la ciudad vieja, a metros de la feria narvaja. Me encantó."
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",April 2018,1,Desastre,"No hay agua caliente, Desayuno poco y nada, el gerente o encargado nuca se ve para nada pedís ablar con el encargado te lo llaman por teléfono imposible No lo recomiendo para nada Desastre total !! !! !"
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",March 2018,3,Podría mejorar,"Hace pocos días estuvimos ahi con unos amigos, alojamos en una habitación compartida de 12 personas. Las camas muy incomodas, el colchón muy delgado, no dormimos bien, amanecimos adoloridos de hecho. Teníamos un baño dentro de la habitación, el shower door estaba en mal estado, cosas q podrían mejorarse porque en si el lugar es central y tiene potencial."
Che Lagarto Hostel Montevideo,"Province of Buenos Aires, Argentina",January 2018,3,Apenas si para el paso,"Me hospedé dos noches. Las fotos son engañosas, la terraza no es así, apenas si tenia 3 pallets tirados en el piso y 4 cajones de madera, la vista desde la misma es horrible. El desayuno tiene menos cosas que en la foto. La ubicación es cerca de la termina l tres cruces pero lejos del centro y de la rampla. La limpieza del lugar es buena."
Che Lagarto Hostel Montevideo,"Province of Buenos Aires, Argentina",December 2017,5,100% recomendable!!!,"Por 2do año consecutivo fuimos 12 jugadores a disputar un torneo de football americano. El Hostel es super recomendable, y ni que hablar teniendo en cuenta el costo-beneficio. Además de eso, sumar una buena onda increible por parte de todo el staff, una limpieza pocas veces vista, entre otros argumentos para ser destacados. Lo recomiendo!!!"
Che Lagarto Hostel Montevideo,"Province of Buenos Aires, Argentina",November 2017,5,MUY BUENO,Un hostel con nivel de hotel en sus habitaciones privadas muy tranquilas y cuidadas. Una breve estadia basta para disfrutarlo Se destaca su staff atento con gran capacidad de resolver buena higiene ubicacion que permite manejarse con facilidad
Che Lagarto Hostel Montevideo,"Province of Buenos Aires, Argentina",November 2017,5,10 PUNTOS.,"Muy buena ubicacion a pasos de la terminal a pasos de parques rambla y principales avenidas. Una higiene perfecta cuidada las 24 horas, Personal a destacar por su atencion amabilidad calidad humana siempre atentos a las necesidades de cada huesped capacidad de resolver impecable Recomendado a lose lleguen de paso o estadias mas largas"
Che Lagarto Hostel Montevideo,"Province of Buenos Aires, Argentina",November 2017,5,Estadía repetitiva,"El Hostel es tiene buena relación calidad precio, el edificio en buen estado y el personal tiene mucha onda.Yo me quedo Lunes, Martes y Miércoles por motivos de estudio. La verdad he ganado muchas amistades aquí, si está en tus planes llegar por aquí espero coincidir para poder compartir mates y una buena charla."
Che Lagarto Hostel Montevideo,"Barcelona, Spain",October 2017,1,Malo,"Lo peor que tiene son las camas. Una persona que mida mas de 1.75 metros no entra, y aparte los colchones sin tan finitos que es como si estuvieras durmiendo sobre la madera. El desayuno es muy pobre. No volvere"
Che Lagarto Hostel Montevideo,"Barcelona, Spain",November 2016,5,BUENO,"Buena experiencia, la atención muy buena, las personas y el ambiente es bueno para todo tipo de viajes, estudio, trabajo o diversión, cerca al terminal de buses de montevideo y a la Av 18 de julio la principal de ahí. Moverse a pie o en bici es una buena opción, es algo central"
Che Lagarto Hostel Montevideo,"Barcelona, Spain",April 2017,4,Buena opción para descansar,"Me hospede en este hostel por 2 días, llegué de madrugada y me atendieron super bien, nos dieron rápidamente la habitación. Se escuchan los ruidos de la calle pero nada insoportable. Durante el día la calle es bastante concurrida, en la noche solitaria, no me dio la sensación de seguridad no caminaría por ahi de madrugada. El desayuno incluido estuvo muy bueno, variedad suficiente para el precio que se paga. Es un hostel bastante tranquilo, si lo que buscas es fiesta no te lo recomiendo pero si solo vas a hacer turismo y descansar es una muy buena opción. El wifi funcionó excelente durante nuestra estadía."
Che Lagarto Hostel Montevideo,"Barcelona, Spain",March 2017,4,Altamente recomendable,"Estuvo un día hospedada, pero no puedo más que recomendar el lugar. La atención fue muy buena, y las instalaciones eran cómodas. Es fácil llegar allí y es seguro. Está cerca al terminal Tres Cruces y hay movilidad que te deja en el mismo hospedaje desde Punta Carretas. Lo recomiendo mucho. Solo recomendaría que el desayuno tuviera algo más de proteína y no tanto dulces. Gracias por todo. Mercedes"
Che Lagarto Hostel Montevideo,"Barcelona, Spain",March 2017,4,Un buen lugar de paso,"Che Lagarto en Montevideo se encuentra en el centro de la ciudad, a unos 20 minutos del aeropuerto, en un barrio seguro. Yo caminé muchas cuadras con maletas y nada malo ocurrió. Las habitaciones compartidas son muy cómodas. La estadía incluye un muy buen desayuno. Tienen una terraza muy bonita a la que podrían sacar mucho mas provecho. No es un hostal para ir de fiesta, ya que está más enfocado en el descanso."
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",March 2017,4,Recomendable para estadias cortas.,"El hostel es lindo pero pequeño. No tiene una gran sala de estar, sino más bien una cocina con mesas. Eso a veces hace que no haya lugar donde sentarse o descansar. El personal es excelente. Todos muy buena onda, amables y con buena predisposición."
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",March 2017,5,Muy amables,"No tenían lugar, pero muy amablemente nos ayudaron a buscar otro hostel que tuviera. No podemos decir nada de las habitaciones o instalaciones en general, pero el staff fue muy amable con eso. Para la proxima!"
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",February 2017,4,Muy bueno,"Estuve solo un día pero Las personas de l recepción un amor, bien predispuestas en todas las dudas que consulte. Habitación amplia con aire y en líneas generales muy bien. El baño muy limpio con jabón y shampoo"
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",January 2017,4,Recomiendo,"No es el tipo de hostel donde se va ""de joda"", lo cual esta bueno si vas a descansar. Cada habitacion tiene su llave, por lo que nadie mas que los que duermen en el cuarto puede entrar. Las chicas de recepción fueron muy buena onda y nos ayudaron un monton en muchas cosas. El desayuno muy completo, me gusto mucho. Tienen agua de bidon (fria y caliente), por lo tanto no estas obligado a tomar de la de red. Las habitaciones a las que fuimos son un poco grandes (10 personas). La ubicacion por un lado es buena porque esta bien cerca de la terminal, aunque esta un poco lejos de la rambla (de todos modos se puede hacer a pie). Hay mucha buena onda en el hostel, pero tampoco es un descontrol (lo cual en mi caso me gusto)."
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",January 2017,5,UNA BUENA OPCION!!,"las habitaciones muy cómodas y la ubicación es excelente. le faltan espacios comunes, me parece que deberían mejorar la variedad en el desayuno y acondicionar mejor la terraza, con sillones mas cómodos o algo mas atractivo. el staff genial, acogedor, servicial y siempre con una sonrisa!!! esta bien para alojarse. lo recomiendo."
Che Lagarto Hostel Montevideo,"Lloret de Mar, Spain",January 2017,2,Necesita mejorar,"Hemos estado 2 noches en este hostel: en lineas generales es normal, nada en especial ni que se diferencia de los otros hostels, pero en mi opinión los espacios comunes son muy pequeños (la cocina, solo hay dos fogones para 50 personas) y no tienen ni una sartén, cuando pregunté a la recepcionista me dijo que posiblemente alguien se la hubiera llevado...me parece que cobrar 15-20 dólares por persona y por noche es demasiado para lo que ofrecen."
Che Lagarto Hostel Montevideo,"Lloret de Mar, Spain",December 2016,4,Precio / Calidad!!!,"Un lugar sumamente acogedor, con equipamiento de gran calidad. Con lugares comunes muy cómodos y amplios, sumados a la gran variedad de turistas, un excelente lugar. y para que decir lo excelente asados/ parrilladas que se arman en las noches, lejos lo mejor."
Che Lagarto Hostel Montevideo,"Lloret de Mar, Spain",October 2016,4,buena opción y de calidad,"En mi visita, que fue breve, pude encontrar gente muy amable y bien predispuesta. El alojamiento es cómodo, limpio y en pleno centro, a poco de la terminal y bien conectado con la ciudad. Sin dudas es un buen lugar para dormir si estas pensando en Montevideo como destino."
Che Lagarto Hostel Montevideo,"Lloret de Mar, Spain",December 2016,5,Super recomendable!!,"Fuimos con un grupo de 11 amigos y la pasamos genial. Conocimos gente de todo el mundo, incluida Suecia. Toda la gente y el staff del Hostel de maravillas. Y además es muy económico por las grandes prestaciones y limpieza que brinda. No duden en contratar este Hostel!!"
Che Lagarto Hostel Montevideo,"Lloret de Mar, Spain",November 2016,4,Excelente Relación Precio-Servicio,"Es un ambiente bastante tranquilo, lugar limpio, bien ubicado ya que se encuentra a varias cuadras del terminal de buses, Lorena y Natalia del staff son muy formales y atentas, dispuestas a ayudarte en todo lo que necesites, el desayuno si deberia ser un poco mas variado aunque no esta mal!. Lo recomiendo!!"
Che Lagarto Hostel Montevideo,"Berlin, Germany",November 2016,5,Muy bueno,"Una buena estadía, relajada se comparte con mucha gente de otros países, buen desayuno y el staff del hostal es muy bueno. Está cerca al centro al menos 18 min a pie y a 7 del terminal de tres cruces."
Che Lagarto Hostel Montevideo,"Berlin, Germany",March 2016,4,Visita de médico en Montevideo,"Llegamos muy tempranito y estuvimos en una hab. de 10 personas, el desayuno a pesar que era buffet fue muy simple (leche, jugo de naranja y tostadas) nos sorprendió porque en Iguazú era el SEÑOR DESAYUNO pero igual comimos por hambre. No queda tan cerca del terminal de buses y hay poca iluminación en las calles cercanas, tengo que reconocer que es poco seguro para caminar algo tan tarde por ahí."
Che Lagarto Hostel Montevideo,"Berlin, Germany",November 2015,5,Mi casa en Montevideo,"Desde los primeros dìas que lleguè a Montevideo sabìa que iba a ser mi casa, mi hogar, mi familia. Eso describe a Che Lagarto Montevideo. Buen trato, ambiente familiar, calidad, calidez, sencillez e innovaciòn. Alegrìa, risas compartidas con amigos y un lugar donde dormir tranquilo y poder recuperar energìas tanto como para recorrer la ciudad o para comenzar un nuevo dìa de estudios o emprender un nuevo viaje, ya que la localizaciòn es EXCELENTE: te permite ir a pie (caminando) a la estaciòn internacional de Tres Cruces. No se lo pierdan!. Lo recomiendo ""como mi casa en Montevideo"" desde que me alojò por primera vez allà por el 2013."
Che Lagarto Hostel Montevideo,"Berlin, Germany",October 2016,5,Me quedo todas las semanas por estudios.,"La ubicación inmejorable, el personal muy buena onda, las habitaciones buenas. El precio es bueno. Cualquier persona que tenga buena onda va a pasar una buena estadía. Conocí mucha gente espectacular durante mi estadía."
Che Lagarto Hostel Montevideo,"Berlin, Germany",October 2016,3,Buena ubicacion y simple,"Me quede solo una noche ya que al otro dia viajaba a Colonia, me quede en una pieza compartida de 8 femenina la cual me costo 355 pesos uruguayos, la pieza estaba llena y tenia solamente una ducha por lo que al otro dia tuve que esperar para ducharme, te dan sabanas y toalla lo cual es bueno ya que en otros lugares te alquilan la toalla y por ultimo el desayuno contaba con cosas dulces y saladas asi que bien, fue una estadia corta y tranquila."
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",October 2016,2,No lo vale,"Esta viejo y arruinado , mueble deteriorados , cama dura. No me gustó nada .. pagamos por la habitación privada y la verdad que no lo vale para nada. Lo único bueno fue el desayuno . Ubicado en un barrio medio feo también ."
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",September 2016,1,Nos tuvimos que ir,"La habitación era compartida con demasiadas personas en un espacio demasiado pequeño, el baño un asco, la cocina muy chica imposible para compartir con todos los huéspedes, lo mismo el comedor que tenia 3 mesas nada mas y mas o menos 12 sillas. sucio, mala atención, no anda el wifi, estaban sobrevendidos, no cumplen con la reserva y no reembolsan. un horror, ah, y no tenían sabanas. Ademas no se cumplen los horarios de sueño. gente llegaba a las 3 de la mañana a la habitación y empezaba a instalarse prendiendo la luz etc. papelón nos tuvimos que ir a otro hotel."
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",February 2016,5,bueno!,"el lugar es muy bueno , ofrece un desayuno con muchas cosas, las habitaciones son cómodas y grandes. ademas en el lobby dan información sobre las cosas que hacer en Montevideo, es un buen ambiente para hospedarse"
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",September 2016,5,BUENÍSIMOO!!,"Buenísimo! visita muy cálida! excelente atención! :D Muy buena la relación de precio, calidad, la atención buenísima, quienes nos recibían siempre estaba predispuestos a ayudar y a atendernos, muy bueno para hacerse amigos allí mismo! :) era todo una gran familia!"
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",August 2016,4,Bueno,Demasiado ruido en las noches... Bueno permitido hasta cierto punto pero hubo noches q exageraron. Toda la noche!!!! Por lo demás el staff amable bastante limpio cerca a todo por lo que fue cómodo movilizarme.... Gracias por todo espero volver!
Che Lagarto Hostel Montevideo,"Puerto Montt, Chile",September 2015,5,Che Lagarto Hostel,"muy buena opcion dentro de la ciudad , relacion precio/calidad muy buena , ambiente muy tranquilo , se disfruta del lugar y se pueden hacer buenas amistades con otros viajeros , la ubicacion es exlente cerca de todo , lo recomiendo totalmente"
Che Lagarto Hostel Montevideo,"Puerto Montt, Chile",July 2016,5,todo muy bueno,"gran relacion precio calidad, totalente recomendable, tiene cocina, los dormitorios estan buenos lastima que tienen los baños dentro de la habitacion, y hay uno solo, si queres ir al baño y otro se esta bañando tenes que esperar a que salga, yo me hospede en la habitacion de 10 personas."
Che Lagarto Hostel Montevideo,"Puerto Montt, Chile",June 2016,5,todo organizado y staff muy atento,"durante mi mudanza a otro barrio de montevideo, se me hizo necesario hospedarme en un local que me quedara cerca del trabajo y de la terminal xxx, y justo me encontré con el che lagarto. Realmente todo muy comodo, habitaciones y baños limpios, desayuno rico, y el staff atencioso. Lo bueno de todo es la gente que se puede conocer alli... --"
Che Lagarto Hostel Montevideo,"Puerto Montt, Chile",May 2016,5,Hostel con un gran servicio,"Esta cercano a tres cruces, es un excelente hostel atención amable camas comodas baño impecable , la conexion wifi es excelente, una gran disponibildad de enchufes, tiene un servicio de guarda equipaje grauito cuando te retiras, tienes la posibilidad de cocinar y un excelente desayuno sin dudas la mejor opcion en hostel de la ciudad"
Che Lagarto Hostel Montevideo,"Puerto Montt, Chile",April 2016,5,Estadía,Es un lugar con muy buena onda! Cuando regresemos a Montevideo vamos a volver a Che Lagarto! Estuvimos mas de 10 días y en todo momento hubo muy buena atención y nos guiaron para conocer la ciudad y otros lugares de Uruguay.
Che Lagarto Hostel Montevideo,"Mar del Plata, Argentina",March 2016,5,Impecable,"Un hostel que parece hotel, el servicio es de diez en todo, la limpieza, la atencion de las mucamas, el desayuno, y los chicos de la recepcion, todo te hace sentir como en tu casa, y esta bien ubicado. Sin dudas uno de los mejores hosteles de Sudamerica. Felicitaciones y gracias !"
Che Lagarto Hostel Montevideo,"Mar del Plata, Argentina",April 2016,4,La diferencia está en el trato,"Alojamos tres noches con mi esposo en la habitación privada, que resultó sumamente amplia, tal cual se muestra en las fotos. El WiFi funciona bien (salvo en el baño) y tiene televisión con cable. Excelente ubicación, cerca de la estación de buses Tres Cruces, y detalles que lo hacen diferente, como la merienda al regresar de pasear todo el día, botellas de agua gratis y espacio común para cocinar, lo cual se agradece en un país donde todo es bastante caro. Incluso nuestra habitación tenía microondas, que no usamos. Detalles a mejorar: el desayuno (poca variedad de cosas saladas), algunos aspectos de la limpieza en el baño (por ejemplo, el basurero podría cambiarse y en el techo se veían algunos rastros de humedad) y que la cama tenga cobertor, sobre todo ahora que el clima es"
Che Lagarto Hostel Montevideo,"Mar del Plata, Argentina",March 2016,2,"Excelente estadía, pero aún no me reembolsan cancelación de reserva previa...","La estadía fue excelente, lamentablemente realicé la reserva por Internet, la cual por motivos laborales tuve que adelantar una semana, por lo que reservé una nueva fecha y cancelé la anterior.... De esto ha pasado un mes y me cobraron las 2 estadías completas y el reembolso sin costo prometido en la página web aún no aparece... hablé con la recepcionista durante mi estadía en la hostal, he mandado mails una vez llegado a Chile, han pasado 3 semanas de mi regreso y aun nada.... Espero tener alguna respuesta positiva ya que la cancelación fue realizada con tiempo y respaldada por mail... Hasta ahora pésimo"
Che Lagarto Hostel Montevideo,"Mar del Plata, Argentina",March 2016,5,Esperaba menos!,"El año pasado,"" bueno, ultimo del 2014"" Diciembre de 2014 a Marzo del 2015; estuve tres meses por el sur de América hasta Ecuador! este año he vuelto y he estado en otro hostel, después en Che Lagarto! este ultimo es el mejor Hoster que he visitado! el servicio del hotel super amable, Para conocer a las personas que trabajan en este Hostel hay que estar mas día! el ser humano no es una maquina! aveces estamos con menos endorfinas!Jaja Yo me voy mañana, voy ha estar 5 días y si vuelvo a Montevideo volveré a Che Lagarto! Si que me gustaría que estuviese mas cera del centro! por lo demás, calidad precio Tengo que ponerle una nota alta! es un sitio, limpio, con buenos colchones, limpieza muy buena; es un Hostel maravilloso! Ah y tenemos merienda por la tarde; bizcocho y zumo, para"
Che Lagarto Hostel Montevideo,"Mar del Plata, Argentina",March 2016,2,Esperaba más,"Llegamos luego de haber viajado muchas horas, y la primera impresión no fue buena. Cuando le dimos la reserva que habíamos hecho en el sitio web de che lagarto, nos dijo que no tenía reserva a nuestro nombre y que el hostel estaba lleno, empezo a quejarse y contar cosas que no nos interesaban ya que queríamos dormir (eran las 2 de la madrugada), después de un largo rato y varias llamadas nos puedo hacer el ingreso. El hostel es pequeño, los baños son limpios y amplios, el desayuno está incluido pero no es muy bueno. No da para más que una noche."
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",March 2016,4,"Cerca a la estación, limpio y amable","Es muy tranquilo, el desayuno está bien, la gente en la recepción es muy buena onda y están más que dispuestos a que se tenga un buen viaje. Vi familias con niños que es muy chévere pq no todos los hostales lo permiten, no se escucha ruido y las habitaciones dobles tienen un espacio de cocina!!!"
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",February 2016,4,Buen lugar cerca del terminal de buses,"Estuve una noche para esperar el bus con el que me iba de Montevideo. Hostal limpio, buenos servicios y con una terraza agradable para la noche. El desayuno deja que desear porque otros hostales más chicos, baratos y simples en Uruguay daban un mejor desayuno."
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",March 2016,4,Buen desayuno!,"Es un muy buen hostel, algo pequeño solamente. El desayuno es muy completo y lo van abasteciendo a medida que llegan las personas. Tiene ascensor muy moderno para mandar los bolsos si te toca un piso de muy arriba. La terraza es muy buena y tiene una gran vista, lo único malo que no tiene un lugar techado para cuando llueve. Las habitaciones son pequeñas, caben justo las camas y cada camarote tiene su propio lugar para guardas las cosas con llave. El baño es bastante grande y limpio, además tiene un lavadero afuera por si esta ocupado el baño. Las personas que atienden son muy amables, son solo mujeres. En verdad es una muy buena opción, además queda próximo al terminal de buses. El sector es bien seguro y a 2 cuadras de la avenida principal. Tiene una cocina pequeña, así que si"
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",February 2016,4,ideal para llegar y salir rapido de Montevideo,"Esta a solo unas cuadras de la terminal Tres Cruces, por lo que es ideal si van a usar esa terminal para llegar o salir de Montevideo. Atencion excelente por parte del personal, estuvimos en una habitacion doble y aunque era muy grande (con baño privado y una mini cocina), la cama era algo chica para dos adultos y un bebe (1 plaza y media creo). Desayuno correcto. Pienso volver en el futuro"
Che Lagarto Hostel Montevideo,"Buenos Aires, Argentina",March 2016,5,Acogedor y limpio!,"Sin duda alguna es una excelente opción, queda cerca al terminal tres cruces. Me hospedé en la habitación compartida femenina que tenía baño privado, muy aseado. El desayuno es lo máximo, el staff es muy cordial. El internet presenta fallas pero del resto está bien!"
Che Lagarto Hostel Montevideo,"Puerto Iguazu, Argentina",February 2016,5,Cálido y cómodo.,"El hostel es tal cual se muestra en las fotos. Nos hospedamos en una habitación compartida femenina, contaba con una mini cocina y cuarto de baño propio. A su vez el desayuno que esta incluido es bastante completo y rico. El hostel cuenta con internet gratis y en cuanto a limpieza es impecable. Muy linda experiencia!"
Che Lagarto Hostel Montevideo,"Puerto Iguazu, Argentina",January 2016,4,"Muy bueno, cerca del terminal","El hostel es muy bueno, las habitaciones son grandes e tienen lockers, las personas en la recepcion son muy simpaticas. Los baños se dividen entonces no necesitas esperar alguien que esta se bañando para utilizar el inodoro, esto es muy bueno porque mi habitacion era para 10 personas."
Che Lagarto Hostel Montevideo,"Puerto Iguazu, Argentina",August 2015,5,Muy buen hostel!!,"La relacion precio-calidad es exelente. Buena atencion y predisposicion de las recepcionistas que estan dispuestas a ayudarte en todo momento. Habitaciones, baños y espacios comunes super limpios. Queda cerca de la estacion Tres Cruces. El desayuno es el mejor que he probado en un hostel, muy completo. Ponen muy buena musica."
Che Lagarto Hostel Montevideo,"Puerto Iguazu, Argentina",March 2015,3,Visita,"Llegue para visitar a un amistad en montevideo, los recepcionistas super amables, la infraestructura era sencilla pero acogedora, mi única queja es sobre el área común de la cocina ya que en momento de mi visita esta era bastante pequeña y congestionada."
Che Lagarto Hostel Montevideo,"Puerto Iguazu, Argentina",January 2016,3,Ideal solo para descansar si tomaras el bus.,"Esta muy cerca de la terminal de omnibuses por lo cual esta bien para que lo ocupes solo para una estancia corta, las habitaciones están sucias y le hace falta áreas comunes para que convivas con otros viajeros."
Che Lagarto Hostel Montevideo,"Recife, PE",December 2015,5,bueno,"realmente bueno lindo hostel las chicas de recepcion buenisima onda muy limpio buen desayuno camas limpias cuartos espaciosos y un bar romantico en la terraza,,,precioso hostel,la señorita de la mañana a pesar d que uno llega cansado y de mal humor nunca pierde la paciencia y su bella sonrisa,,,,"
Che Lagarto Hostel Montevideo,"Recife, PE",November 2015,5,La mejor alternativa para todos mis viajes,"Es un excelente lugar donde la experiencia de convivencia con diferentes turistas es provechosa.La atención y trato es muy buena, los precios son cómodos y sobre todo la limpieza de sus camas, habitaciones y SS.HH., hacen un lugar de confianza para poder descansar. El desayuno tipo buffet es completo y permite iniciar el día con una buena alimentación. Su ubicación es la ideal muy cerca al terminal de buses Tres Cruces y que se puede llegar caminando."
Che Lagarto Hostel Montevideo,"Recife, PE",January 2016,5,EXcelente servicio,"La chica Stefani fue muy amable, me ayudo con información de como llegar a Brasil, el lugar era muy lindo y buena ubicacion para llegar desde la estacion de bus caminando. soy de Ecuador es grato saber que hay personas muy gentiles en montevideo. Gracias Stefani"
Che Lagarto Hostel Montevideo,"Recife, PE",January 2016,1,Mala experiencia,"Es mentira que tiene cocina, tiene un microondas. Hay 2 hornallas eléctricas, sólo funciona la más pequeña y le toma media hora hervir agua. Imposible hacer una pizza o empanada. Mentira que tienen aire acondicionado, en mi habitación no hay."
Che Lagarto Hostel Montevideo,"Recife, PE",December 2015,4,BBB,"Buen hostal de la linea Che Lagarto. Gente amable, limpio, aunque no esta cerca del centro queda muy cerca del terminal de buses y avenidas principales. Desayuno buena relacion.precio calidad. Se ve que hay una buena gestion del recinto. Linda terraza en el 5to piso"
Che Lagarto Hostel Montevideo,"Santiago, Chile",November 2015,4,Cercano al terminal y buen desayuno,"Ya me había quedado en otros Che Lagarto, y la verdad es que éste fue igual de bueno que el resto. Destaco el desayuno que es abundante, y el staff que es muy amable y con buena voluntad. Por otro lado el ambiente era bastante tranquilo, o por lo menos las noches que pasé ahí. Además, los baños son limpios y en general tiene muchas facilidades. En cuanto a la ubicación, es buena porque queda cerca del terminal, pero no queda tan cerca de Ciudad Vieja, aunque sigue siendo una distancia caminable. Por otro lado, los enchufes no son muy buenos y el Wi-Fi podría funcionar mejor, pero fuera de eso todo bien."
Che Lagarto Hostel Montevideo,"Santiago, Chile",December 2015,5,Excelente en todo!,Viajamos con unas amigas para pasar un fin de semana en Montevideo. Reservamos una habitación privada para 3 con baño privado a un precio inmejorable. La habitación era enorme y el baño muy cómodo. Teníamos también una especie de cocina con un microondas. El trato fue excelente. Las comodidades también. El Hostel tiene una terraza hermosa en el 5to piso Desayuno incluido completo. Relación calidad precio excelente.
Che Lagarto Hostel Montevideo,"Santiago, Chile",November 2015,4,Muy buen alojamiento,"Es el segundo Che Lagarto en el que me quedo, la ubicación es muy buena, la zona es muy céntrica a 15 cuadras de la ciudad vieja aprox. Las habitaciones y las instalaciones muy limpias en todo momento y las chicas de recepción muy atentas. Los lockers o cajones personales para guardar tus pertenencias en las habitaciones son muy grandes y entra de todo, eso me pareció muy bueno. Lo único que tengo para destacar es que la señal del wifi no funcionaba del todo bien, tenia bastante interferencias, y es algo importante en un hostel u hotel ya que al ser viajeros los huespedes no suelen tener señal mas que de wifi; y que la sala de estar y cocina eran bastante pequeñas pero mas alla de eso, tuve una muy buena estadia en el hostel. RECOMENDABLE."
Che Lagarto Hostel Montevideo,"Santiago, Chile",November 2015,5,Excelente en todos los aspectos! Total recomendado,"Sin duda es el mejor Hostel que me he quedado. La atención de todo su personal es 100 de 100, amables, cortesía y te ofrecen toda la orientación que desean, todo con mucha paciencia. La ubicación próxima a la estación 3 cruces y parada de autobuses es lo mejor. La limpieza es impecable. Tienen Wifi de gran velocidad en todo el Hostel. La habitación invidual tiene cocineta y ambio baño. Pueden mejorar el desayuno pero por lo demas Total Recomendado"
Che Lagarto Hostel Montevideo,"Santiago, Chile",October 2015,2,Muy caro para lo que ofrecen,"Lo reservé por booking aclararando que necesito una habitación que se oscurezca por completo con alguna pesiana (soy fotofóbica) , como siempre hago. Era una reserva con cancelación gratuita hasta 4 días antes. Fui por trabajo y llegué a las 22 hs. Me dijeron que ya estaba paga la habitación con mi TC argentina (con lo cual me cargarían el 35% extra !!) y ante mi negativa de que no lo había hecho yo, me insistieron en que era un malentendido mío y seguramente lo pagué sin darme cuenta (!!!) Quedamos en que al otro día hablaría con el gerente para solucionarlo. Me llevaron a la habitación y me mostraron la correa para bajar la persiana, pero cuando iba a acostarme no bajaba. Me vestí para ir hasta recepción y había otra chica que me aclaró que estaba rota desde siempre... La"
Che Lagarto Hostel Montevideo,"Mar del Plata, Argentina",November 2014,5,de lujo,"uno de los mejores che lagarto en los que he estado, las habitaciones excelentes. esta ubicado en una zona centrica, hay transporte publico para todos lados, la recepción muy buena. cuenta con ambientes amplios comunes"
